IC,YEAR,IPID
NIDA,2020,116706
NIDA,2020,115012
NIDA,2020,115034
NIDA,2020,115011
NIDA,2020,115057
NIDA,2020,116870
NIDA,2020,115053
NIDA,2020,115013
NIDA,2020,116794
NIDA,2020,115075
NIDA,2020,115079
NIDA,2020,115043
NIDA,2020,115040
NIDA,2020,115036
NIDA,2020,115035
NIDA,2020,115033
NIDA,2020,115983
NIDA,2020,115025
NIDA,2020,115018
NIDA,2020,115078
NIDA,2020,115051
NIDA,2020,115062
NIDA,2020,115038
NIDA,2020,115044
NIDA,2020,115058
NIDA,2020,115021
NIDA,2020,116663
NIDA,2020,115022
NIDA,2020,115005
NIDA,2020,115042
NIDA,2020,115023
NIDA,2020,115010
NIDA,2020,115073
NIDA,2020,115069
NIDA,2020,116793
NIDA,2020,115016
NIDA,2020,115039
NIDA,2020,115063
NIDA,2020,115056
NIDA,2020,115032
NIDA,2020,115008
NIDA,2020,115030
NIDA,2020,115061
NIDA,2020,115037
NIDA,2020,115019
NIDA,2020,115028
NIDA,2020,115031
NIDA,2020,115067
NIDA,2020,115009
NIDA,2020,115045
NIDA,2020,115049
NIDA,2020,115015
NIDA,2020,115007
NIDA,2020,115068
NIDA,2020,117566
NIDA,2020,115006
NIDA,2020,115029
NIDA,2020,115041
NIDA,2020,115052
NIDA,2020,115050
NIDA,2020,115014
NIDA,2020,115024
NIDA,2021,120876
NIDA,2021,120827
NIDA,2021,120861
NIDA,2021,120868
NIDA,2021,120858
NIDA,2021,120869
NIDA,2021,120850
NIDA,2021,120845
NIDA,2021,120830
NIDA,2021,120874
NIDA,2021,120815
NIDA,2021,120822
NIDA,2021,120825
NIDA,2021,120839
NIDA,2021,120844
NIDA,2021,120872
NIDA,2021,120851
NIDA,2021,120875
NIDA,2021,120841
NIDA,2021,122725
NIDA,2021,120878
NIDA,2021,120860
NIDA,2021,120873
NIDA,2021,120831
NIDA,2021,120819
NIDA,2021,122548
NIDA,2021,120840
NIDA,2021,120826
NIDA,2021,120877
NIDA,2021,120867
NIDA,2021,120818
NIDA,2021,120864
NIDA,2021,120836
NIDA,2021,120832
NIDA,2021,120871
NIDA,2021,120846
NIDA,2021,120821
NIDA,2021,120862
NIDA,2021,120856
NIDA,2021,120848
NIDA,2021,120880
NIDA,2021,122666
NIDA,2021,120820
NIDA,2021,120849
NIDA,2021,120817
NIDA,2021,120879
NIDA,2021,120828
NIDA,2021,120859
NIDA,2021,120863
NIDA,2021,120854
NIDA,2021,120881
NIDA,2021,120883
NIDA,2021,120838
NIDA,2022,126750
NIDA,2022,126756
NIDA,2022,126736
NIDA,2022,126776
NIDA,2022,126766
NIDA,2022,126738
NIDA,2022,126745
NIDA,2022,126734
NIDA,2022,126753
NIDA,2022,126765
NIDA,2022,126759
NIDA,2022,126780
NIDA,2022,126771
NIDA,2022,126772
NIDA,2022,127812
NIDA,2022,126737
NIDA,2022,126743
NIDA,2022,126777
NIDA,2022,126746
NIDA,2022,126782
NIDA,2022,126732
NIDA,2022,126748
NIDA,2022,126757
NIDA,2022,126741
NIDA,2022,126747
NIDA,2022,126778
NIDA,2022,126762
NIDA,2022,120833
NIDA,2022,126749
NIDA,2022,126751
NIDA,2022,126767
NIDA,2022,126755
NIDA,2022,126740
NIDA,2022,126760
NIDA,2022,128828
NIDA,2022,126781
NIDA,2022,126774
NIDA,2022,126733
NIDA,2022,126752
NIDA,2022,126770
NIDA,2022,126764
NIDA,2022,126754
NIDA,2022,127545
NIDA,2022,126735
NIDA,2022,126763
NIDCD,2019,110234
NIDCD,2019,110244
NIDCD,2019,110248
NIDCD,2019,110253
NIDCD,2019,110254
NIDCD,2019,110240
NIDCD,2019,110250
NIDCD,2019,110249
NIDCD,2019,110237
NIDCD,2019,110251
NIDCD,2019,110257
NIDCD,2019,110241
NIDCD,2019,110238
NIDCD,2019,110236
NIDCD,2019,110243
NIDCD,2019,110247
NIDCD,2019,110235
NIDCD,2019,110230
NIDCD,2019,110233
NIDCD,2019,110256
NIDCD,2019,110255
NIDCD,2019,110242
NIDCD,2019,110252
NIDCD,2019,110246
NIDCD,2019,110232
NIDCD,2019,110245
NIDCD,2019,110231
NIDCD,2019,110258
NIDCD,2020,115095
NIDCD,2020,115083
NIDCD,2020,115105
NIDCD,2020,115084
NIDCD,2020,115106
NIDCD,2020,115097
NIDCD,2020,115092
NIDCD,2020,115091
NIDCD,2020,115108
NIDCD,2020,115085
NIDCD,2020,115100
NIDCD,2020,115104
NIDCD,2020,115094
NIDCD,2020,115096
NIDCD,2020,115102
NIDCD,2020,115901
NIDCD,2020,115087
NIDCD,2020,115081
NIDCD,2020,115103
NIDCD,2020,115082
NIDCD,2020,115101
NIDCD,2020,115107
NIDCD,2020,115090
NIDCD,2020,115099
NIDCD,2020,115089
NIDCD,2021,120904
NIDCD,2021,120903
NIDCD,2021,120907
NIDCD,2021,120891
NIDCD,2021,120898
NIDCD,2021,120889
NIDCD,2021,120905
NIDCD,2021,120892
NIDCD,2021,120900
NIDCD,2021,120901
NIDCD,2021,120884
NIDCD,2021,120888
NIDCD,2021,120908
NIDCD,2021,120894
NIDCD,2021,120887
NIDCD,2021,120897
NIDCD,2021,120895
NIDCD,2021,120899
NIDCD,2021,120886
NIDCD,2021,120896
NIDCD,2021,120902
NIDCD,2021,120890
NIDCD,2021,120893
NIDCD,2022,126805
NIDCD,2022,126789
NIDCD,2022,126796
NIDCD,2022,126807
NIDCD,2022,126804
NIDCD,2022,126802
NIDCD,2022,126798
NIDCD,2022,127785
NIDCD,2022,126792
NIDCD,2022,126791
NIDCD,2022,126799
NIDCD,2022,126793
NIDCD,2022,126794
NIDCD,2022,126788
NIDCD,2022,126790
NIDCD,2022,126795
NIDCD,2022,126800
NIDCD,2022,126787
NIDCD,2022,126806
NIDCD,2022,126785
NIDCD,2022,126801
NIDCD,2022,126803
NIDCD,2022,126797
NIDCD,2022,126786
NIDCR,2019,110268
NIDCR,2019,110281
NIDCR,2019,110291
NIDCR,2019,110271
NIDCR,2019,112460
NIDCR,2019,110274
NIDCR,2019,110289
NIDCR,2019,110284
NIDCR,2019,110265
NIDCR,2019,112540
NIDCR,2019,110266
NIDCR,2019,111218
NIDCR,2019,110277
NIDCR,2019,110295
NIDCR,2019,110290
NIDCR,2019,110288
NIDCR,2019,110262
NIDCR,2019,110294
NIDCR,2019,110273
NIDCR,2019,110267
NIDCR,2019,110287
NIDCR,2019,110279
NIDCR,2019,110292
NIDCR,2019,110278
NIDCR,2019,110280
NIDCR,2019,110272
NIDCR,2019,110264
NIDCR,2019,110282
NIDCR,2019,110261
NIDCR,2019,110286
NIDCR,2019,110293
NIDCR,2019,110270
NIDCR,2019,110276
NIDCR,2019,110296
NIDCR,2019,110263
NIDCR,2019,110285
NIDCR,2019,110260
NIDCR,2019,111219
NIDCR,2019,110269
NIDCR,2019,110283
NIDCR,2019,110275
NIDCR,2020,115112
NIDCR,2020,115111
NIDCR,2020,115134
NIDCR,2020,115117
NIDCR,2020,115142
NIDCR,2020,115115
NIDCR,2020,116423
NIDCR,2020,115122
NIDCR,2020,115148
NIDCR,2020,115145
NIDCR,2020,115140
NIDCR,2020,115144
NIDCR,2020,115147
NIDCR,2020,115127
NIDCR,2020,115141
NIDCR,2020,115110
NIDCR,2020,115149
NIDCR,2020,115123
NIDCR,2020,115128
NIDCR,2020,115133
NIDCR,2020,115121
NIDCR,2020,116123
NIDCR,2020,115113
NIDCR,2020,115114
NIDCR,2020,115118
NIDCR,2020,115132
NIDCR,2020,115129
NIDCR,2020,115135
NIDCR,2020,115124
NIDCR,2020,115131
NIDCR,2020,115138
NIDCR,2020,115130
NIDCR,2020,117483
NIDCR,2020,115119
NIDCR,2020,115136
NIDCR,2020,115120
NIDCR,2020,115116
NIDCR,2020,115125
NIDCR,2020,116623
NIDCR,2020,115109
NIDCR,2020,115146
NIDCR,2020,115139
NIDCR,2020,115126
NIDCR,2020,115143
NIDCR,2021,120922
NIDCR,2021,120933
NIDCR,2021,120944
NIDCR,2021,120936
NIDCR,2021,120937
NIDCR,2021,120950
NIDCR,2021,120932
NIDCR,2021,120911
NIDCR,2021,120919
NIDCR,2021,120942
NIDCR,2021,120943
NIDCR,2021,120913
NIDCR,2021,120948
NIDCR,2021,120952
NIDCR,2021,120945
NIDCR,2021,120926
NIDCR,2021,120909
NIDCR,2021,120920
NIDCR,2021,120946
NIDCR,2021,122785
NIDCR,2021,120924
NIDCR,2021,120940
NIDCR,2021,120927
NIDCR,2021,121642
NIDCR,2021,120916
NIDCR,2021,120939
NIDCR,2021,120925
NIDCR,2021,120914
NIDCR,2021,120921
NIDCR,2021,120929
NIDCR,2021,122786
NIDCR,2021,120930
NIDCR,2021,120938
NIDCR,2021,120918
NIDCR,2021,120928
NIDCR,2021,120931
NIDCR,2021,67239
NIDCR,2021,120912
NIDCR,2021,120934
NIDCR,2021,120949
NIDCR,2021,120941
NIDCR,2021,120917
NIDCR,2021,120935
NIDCR,2021,120915
NIDCR,2021,120923
NIDCR,2021,120947
NIDCR,2021,120951
NIDCR,2022,126852
NIDCR,2022,126850
NIDCR,2022,126830
NIDCR,2022,126824
NIDCR,2022,126811
NIDCR,2022,126809
NIDCR,2022,126854
NIDCR,2022,126845
NIDCR,2022,126851
NIDCR,2022,126833
NIDCR,2022,126836
NIDCR,2022,126842
NIDCR,2022,123485
NIDCR,2022,126822
NIDCR,2022,126837
NIDCR,2022,126815
NIDCR,2022,126820
NIDCR,2022,126846
NIDCR,2022,126816
NIDCR,2022,126849
NIDCR,2022,126828
NIDCR,2022,126827
NIDCR,2022,126844
NIDCR,2022,126826
NIDCR,2022,126847
NIDCR,2022,126813
NIDCR,2022,126848
NIDCR,2022,126838
NIDCR,2022,126835
NIDCR,2022,126843
NIDCR,2022,126825
NIDCR,2022,126823
NIDCR,2022,126812
NIDCR,2022,126810
NIDCR,2022,126808
NIDCR,2022,126834
NIDCR,2022,126841
NIDCR,2022,126839
NIDCR,2022,126832
NIDCR,2022,126817
NIDCR,2022,126818
NIDCR,2022,126853
NIDCR,2022,126831
NIDCR,2022,126840
NIDCR,2022,126821
NIDCR,2022,126819
NIDDK,2019,110434
NIDDK,2019,110515
NIDDK,2019,110444
NIDDK,2019,110330
NIDDK,2019,110333
NIDDK,2019,110409
NIDDK,2019,110525
NIDDK,2019,110378
NIDDK,2019,110317
NIDDK,2019,110481
NIDDK,2019,110417
NIDDK,2019,110395
NIDDK,2019,110404
NIDDK,2019,110438
NIDDK,2019,110319
NIDDK,2019,110469
NIDDK,2019,110386
NIDDK,2019,110501
NIDDK,2019,110315
NIDDK,2019,110513
NIDDK,2019,110533
NIDDK,2019,110388
NIDDK,2019,110441
NIDDK,2019,110312
NIDDK,2019,110323
NIDDK,2019,110416
NIDDK,2019,110347
NIDDK,2019,110470
NIDDK,2019,110495
NIDDK,2019,110509
NIDDK,2019,110449
NIDDK,2019,110468
NIDDK,2019,110385
NIDDK,2019,110534
NIDDK,2019,110487
NIDDK,2019,110400
NIDDK,2019,110535
NIDDK,2019,110348
NIDDK,2019,110389
NIDDK,2019,110313
NIDDK,2019,110488
NIDDK,2019,110453
NIDDK,2019,110463
NIDDK,2019,110353
NIDDK,2019,110362
NIDDK,2019,110358
NIDDK,2019,110310
NIDDK,2019,110340
NIDDK,2019,110361
NIDDK,2019,110303
NIDDK,2019,105693
NIDDK,2019,110383
NIDDK,2019,110412
NIDDK,2019,110506
NIDDK,2019,110373
NIDDK,2019,110445
NIDDK,2019,110421
NIDDK,2019,110356
NIDDK,2019,110321
NIDDK,2019,110366
NIDDK,2019,110419
NIDDK,2019,110297
NIDDK,2019,110427
NIDDK,2019,110499
NIDDK,2019,110511
NIDDK,2019,110335
NIDDK,2019,110309
NIDDK,2019,110324
NIDDK,2019,110349
NIDDK,2019,110455
NIDDK,2019,110467
NIDDK,2019,110365
NIDDK,2019,110484
NIDDK,2019,110474
NIDDK,2019,110300
NIDDK,2019,110521
NIDDK,2019,110526
NIDDK,2019,110379
NIDDK,2019,110328
NIDDK,2019,110462
NIDDK,2019,110510
NIDDK,2019,110505
NIDDK,2019,110411
NIDDK,2019,110489
NIDDK,2019,110428
NIDDK,2019,110446
NIDDK,2019,110452
NIDDK,2019,110492
NIDDK,2019,110394
NIDDK,2019,110307
NIDDK,2019,110372
NIDDK,2019,110476
NIDDK,2019,110451
NIDDK,2019,110530
NIDDK,2019,110432
NIDDK,2019,110355
NIDDK,2019,110478
NIDDK,2019,110448
NIDDK,2019,110408
NIDDK,2019,110338
NIDDK,2019,110382
NIDDK,2019,110336
NIDDK,2019,110380
NIDDK,2019,110479
NIDDK,2019,110512
NIDDK,2019,110498
NIDDK,2019,110351
NIDDK,2019,110376
NIDDK,2019,110301
NIDDK,2019,110399
NIDDK,2019,110377
NIDDK,2019,105815
NIDDK,2019,110503
NIDDK,2019,110443
NIDDK,2019,110420
NIDDK,2019,110364
NIDDK,2019,110486
NIDDK,2019,110418
NIDDK,2019,110460
NIDDK,2019,110491
NIDDK,2019,110381
NIDDK,2019,110368
NIDDK,2019,110360
NIDDK,2019,110494
NIDDK,2019,110322
NIDDK,2019,110459
NIDDK,2019,110493
NIDDK,2019,110532
NIDDK,2019,110350
NIDDK,2019,110359
NIDDK,2019,110429
NIDDK,2019,110314
NIDDK,2019,110363
NIDDK,2019,110504
NIDDK,2019,110325
NIDDK,2019,110517
NIDDK,2019,110405
NIDDK,2019,110522
NIDDK,2019,110496
NIDDK,2019,110397
NIDDK,2019,110398
NIDDK,2019,110466
NIDDK,2019,110507
NIDDK,2019,110406
NIDDK,2019,110306
NIDDK,2019,110332
NIDDK,2019,111745
NIDDK,2019,110485
NIDDK,2019,110424
NIDDK,2019,110331
NIDDK,2019,110393
NIDDK,2019,110502
NIDDK,2019,110407
NIDDK,2019,110436
NIDDK,2019,110346
NIDDK,2019,110471
NIDDK,2019,110327
NIDDK,2019,110456
NIDDK,2019,110516
NIDDK,2019,110465
NIDDK,2019,110450
NIDDK,2019,110374
NIDDK,2019,110497
NIDDK,2019,110318
NIDDK,2019,111238
NIDDK,2019,110403
NIDDK,2019,110528
NIDDK,2019,110402
NIDDK,2019,110390
NIDDK,2019,110531
NIDDK,2019,111700
NIDDK,2019,110475
NIDDK,2019,110392
NIDDK,2019,110518
NIDDK,2019,110415
NIDDK,2019,110341
NIDDK,2019,110342
NIDDK,2019,110414
NIDDK,2019,110308
NIDDK,2019,110337
NIDDK,2019,110473
NIDDK,2019,110302
NIDDK,2019,110387
NIDDK,2019,110490
NIDDK,2019,110396
NIDDK,2019,110367
NIDDK,2019,110464
NIDDK,2019,110519
NIDDK,2019,110433
NIDDK,2019,110375
NIDDK,2019,110410
NIDDK,2019,110482
NIDDK,2019,110391
NIDDK,2019,110524
NIDDK,2019,110320
NIDDK,2019,110523
NIDDK,2019,110401
NIDDK,2019,110431
NIDDK,2019,110454
NIDDK,2019,110425
NIDDK,2019,110520
NIDDK,2019,110299
NIDDK,2019,110430
NIDDK,2019,110326
NIDDK,2019,110354
NIDDK,2019,110345
NIDDK,2019,110329
NIDDK,2019,110298
NIDDK,2019,110384
NIDDK,2019,110343
NIDDK,2019,110480
NIDDK,2019,110461
NIDDK,2019,110316
NIDDK,2019,110311
NIDDK,2019,110334
NIDDK,2019,110339
NIDDK,2019,110477
NIDDK,2019,110369
NIDDK,2019,110426
NIDDK,2019,110344
NIDDK,2019,110371
NIDDK,2019,110527
NIDDK,2019,110457
NIDDK,2019,110508
NIDDK,2019,110435
NIDDK,2019,110304
NIDDK,2019,110305
NIDDK,2019,110413
NIDDK,2019,110458
NIDDK,2019,52321
NIDDK,2019,70852
NIDDK,2019,110357
NIDDK,2019,110437
NIDDK,2019,110352
NIDDK,2019,110370
NIDDK,2019,110529
NIDDK,2019,110447
NIDDK,2019,110472
NIDDK,2019,110442
NIDDK,2019,110439
NIDDK,2020,115171
NIDDK,2020,115245
NIDDK,2020,115373
NIDDK,2020,117564
NIDDK,2020,115221
NIDDK,2020,115313
NIDDK,2020,115380
NIDDK,2020,115316
NIDDK,2020,115378
NIDDK,2020,115349
NIDDK,2020,115379
NIDDK,2020,115384
NIDDK,2020,115370
NIDDK,2020,115371
NIDDK,2020,115263
NIDDK,2020,115278
NIDDK,2020,115172
NIDDK,2020,115158
NIDDK,2020,115266
NIDDK,2020,115160
NIDDK,2020,115210
NIDDK,2020,115335
NIDDK,2020,115350
NIDDK,2020,115230
NIDDK,2020,115167
NIDDK,2020,115157
NIDDK,2020,115239
NIDDK,2020,115227
NIDDK,2020,115153
NIDDK,2020,105933
NIDDK,2020,115360
NIDDK,2020,115238
NIDDK,2020,115334
NIDDK,2020,115185
NIDDK,2020,115236
NIDDK,2020,115191
NIDDK,2020,115261
NIDDK,2020,115225
NIDDK,2020,115332
NIDDK,2020,115282
NIDDK,2020,115375
NIDDK,2020,115247
NIDDK,2020,115251
NIDDK,2020,115255
NIDDK,2020,115342
NIDDK,2020,115381
NIDDK,2020,117404
NIDDK,2020,115312
NIDDK,2020,115151
NIDDK,2020,115320
NIDDK,2020,115330
NIDDK,2020,115310
NIDDK,2020,115357
NIDDK,2020,115163
NIDDK,2020,115154
NIDDK,2020,115279
NIDDK,2020,115297
NIDDK,2020,115288
NIDDK,2020,115152
NIDDK,2020,115202
NIDDK,2020,115291
NIDDK,2020,115178
NIDDK,2020,115364
NIDDK,2020,115189
NIDDK,2020,115367
NIDDK,2020,115388
NIDDK,2020,115224
NIDDK,2020,115187
NIDDK,2020,115315
NIDDK,2020,115164
NIDDK,2020,115283
NIDDK,2020,115276
NIDDK,2020,115339
NIDDK,2020,115216
NIDDK,2020,115259
NIDDK,2020,115190
NIDDK,2020,115284
NIDDK,2020,115329
NIDDK,2020,115303
NIDDK,2020,100800
NIDDK,2020,115389
NIDDK,2020,115199
NIDDK,2020,115287
NIDDK,2020,115324
NIDDK,2020,115328
NIDDK,2020,115331
NIDDK,2020,115298
NIDDK,2020,115304
NIDDK,2020,115272
NIDDK,2020,115305
NIDDK,2020,115209
NIDDK,2020,115175
NIDDK,2020,115336
NIDDK,2020,115183
NIDDK,2020,115359
NIDDK,2020,115213
NIDDK,2020,115179
NIDDK,2020,115382
NIDDK,2020,115181
NIDDK,2020,115252
NIDDK,2020,115194
NIDDK,2020,115311
NIDDK,2020,115205
NIDDK,2020,115306
NIDDK,2020,115206
NIDDK,2020,115362
NIDDK,2020,117643
NIDDK,2020,115385
NIDDK,2020,115325
NIDDK,2020,115150
NIDDK,2020,115198
NIDDK,2020,115262
NIDDK,2020,115317
NIDDK,2020,115344
NIDDK,2020,115211
NIDDK,2020,115348
NIDDK,2020,115277
NIDDK,2020,115376
NIDDK,2020,115212
NIDDK,2020,115290
NIDDK,2020,115228
NIDDK,2020,115241
NIDDK,2020,115267
NIDDK,2020,115270
NIDDK,2020,115358
NIDDK,2020,115302
NIDDK,2020,115366
NIDDK,2020,115309
NIDDK,2020,115165
NIDDK,2020,115235
NIDDK,2020,115292
NIDDK,2020,115265
NIDDK,2020,115159
NIDDK,2020,115177
NIDDK,2020,115208
NIDDK,2020,115256
NIDDK,2020,115162
NIDDK,2020,115333
NIDDK,2020,115182
NIDDK,2020,115337
NIDDK,2020,115387
NIDDK,2020,115271
NIDDK,2020,115286
NIDDK,2020,115203
NIDDK,2020,115351
NIDDK,2020,115257
NIDDK,2020,115269
NIDDK,2020,115299
NIDDK,2020,115268
NIDDK,2020,115258
NIDDK,2020,115346
NIDDK,2020,115322
NIDDK,2020,115218
NIDDK,2020,115222
NIDDK,2020,115231
NIDDK,2020,115180
NIDDK,2020,115338
NIDDK,2020,115156
NIDDK,2020,115192
NIDDK,2020,115226
NIDDK,2020,115321
NIDDK,2020,115308
NIDDK,2020,115248
NIDDK,2020,115161
NIDDK,2020,115166
NIDDK,2020,115327
NIDDK,2020,115233
NIDDK,2020,115343
NIDDK,2020,115295
NIDDK,2020,115188
NIDDK,2020,115340
NIDDK,2020,117403
NIDDK,2020,115372
NIDDK,2020,115293
NIDDK,2020,115214
NIDDK,2020,115201
NIDDK,2020,115318
NIDDK,2020,115254
NIDDK,2020,115207
NIDDK,2020,115281
NIDDK,2020,115200
NIDDK,2020,115368
NIDDK,2020,115377
NIDDK,2020,116343
NIDDK,2020,115174
NIDDK,2020,115365
NIDDK,2020,115273
NIDDK,2020,115275
NIDDK,2020,115219
NIDDK,2020,115155
NIDDK,2020,115232
NIDDK,2020,115347
NIDDK,2020,115217
NIDDK,2020,115169
NIDDK,2020,115300
NIDDK,2020,115323
NIDDK,2020,115250
NIDDK,2020,105778
NIDDK,2020,115242
NIDDK,2020,115246
NIDDK,2020,115361
NIDDK,2020,115168
NIDDK,2020,115234
NIDDK,2020,115186
NIDDK,2020,115215
NIDDK,2020,115229
NIDDK,2020,115173
NIDDK,2020,115289
NIDDK,2020,115307
NIDDK,2020,115314
NIDDK,2020,115319
NIDDK,2020,115369
NIDDK,2020,115204
NIDDK,2020,115243
NIDDK,2020,115326
NIDDK,2020,115170
NIDDK,2020,115274
NIDDK,2020,115260
NIDDK,2020,115223
NIDDK,2020,115253
NIDDK,2020,115280
NIDDK,2020,115296
NIDDK,2020,115176
NIDDK,2020,115374
NIDDK,2020,115237
NIDDK,2020,115294
NIDDK,2020,115301
NIDDK,2020,115193
NIDDK,2020,115386
NIDDK,2020,115220
NIDDK,2020,115244
NIDDK,2020,115197
NIDDK,2020,115341
NIDDK,2020,115363
NIDDK,2020,115345
NIDDK,2020,115240
NIDDK,2020,115184
NIDDK,2021,121089
NIDDK,2021,121109
NIDDK,2021,123226
NIDDK,2021,121160
NIDDK,2021,121114
NIDDK,2021,121115
NIDDK,2021,121126
NIDDK,2021,121010
NIDDK,2021,121158
NIDDK,2021,121086
NIDDK,2021,121137
NIDDK,2021,121185
NIDDK,2021,121147
NIDDK,2021,121082
NIDDK,2021,121038
NIDDK,2021,121055
NIDDK,2021,121161
NIDDK,2021,121187
NIDDK,2021,120975
NIDDK,2021,121142
NIDDK,2021,121153
NIDDK,2021,121013
NIDDK,2021,121020
NIDDK,2021,120961
NIDDK,2021,121122
NIDDK,2021,121145
NIDDK,2021,121001
NIDDK,2021,120955
NIDDK,2021,121047
NIDDK,2021,121101
NIDDK,2021,121150
NIDDK,2021,121066
NIDDK,2021,120965
NIDDK,2021,121057
NIDDK,2021,121108
NIDDK,2021,121139
NIDDK,2021,121181
NIDDK,2021,120964
NIDDK,2021,121081
NIDDK,2021,121099
NIDDK,2021,121124
NIDDK,2021,121143
NIDDK,2021,121149
NIDDK,2021,121155
NIDDK,2021,121176
NIDDK,2021,121113
NIDDK,2021,121040
NIDDK,2021,121096
NIDDK,2021,121070
NIDDK,2021,121014
NIDDK,2021,121144
NIDDK,2021,121165
NIDDK,2021,121742
NIDDK,2021,121138
NIDDK,2021,121156
NIDDK,2021,121131
NIDDK,2021,121087
NIDDK,2021,120960
NIDDK,2021,121127
NIDDK,2021,121045
NIDDK,2021,121035
NIDDK,2021,121051
NIDDK,2021,121036
NIDDK,2021,121005
NIDDK,2021,121154
NIDDK,2021,121174
NIDDK,2021,121011
NIDDK,2021,121072
NIDDK,2021,121100
NIDDK,2021,120978
NIDDK,2021,120991
NIDDK,2021,121186
NIDDK,2021,121064
NIDDK,2021,121006
NIDDK,2021,121021
NIDDK,2021,121028
NIDDK,2021,121004
NIDDK,2021,121152
NIDDK,2021,120988
NIDDK,2021,121056
NIDDK,2021,120998
NIDDK,2021,121031
NIDDK,2021,121025
NIDDK,2021,121106
NIDDK,2021,121129
NIDDK,2021,121008
NIDDK,2021,121061
NIDDK,2021,121071
NIDDK,2021,121032
NIDDK,2021,120993
NIDDK,2021,121085
NIDDK,2021,96039
NIDDK,2021,121173
NIDDK,2021,121178
NIDDK,2021,120996
NIDDK,2021,121095
NIDDK,2021,121743
NIDDK,2021,121170
NIDDK,2021,121078
NIDDK,2021,121171
NIDDK,2021,120972
NIDDK,2021,120963
NIDDK,2021,121017
NIDDK,2021,121104
NIDDK,2021,121097
NIDDK,2021,120987
NIDDK,2021,121033
NIDDK,2021,121076
NIDDK,2021,120997
NIDDK,2021,121135
NIDDK,2021,121183
NIDDK,2021,121079
NIDDK,2021,121012
NIDDK,2021,121048
NIDDK,2021,121074
NIDDK,2021,122967
NIDDK,2021,121073
NIDDK,2021,121117
NIDDK,2021,121120
NIDDK,2021,121163
NIDDK,2021,121024
NIDDK,2021,121044
NIDDK,2021,121151
NIDDK,2021,121003
NIDDK,2021,121009
NIDDK,2021,120958
NIDDK,2021,121133
NIDDK,2021,121041
NIDDK,2021,120959
NIDDK,2021,121039
NIDDK,2021,121091
NIDDK,2021,123365
NIDDK,2021,120966
NIDDK,2021,121037
NIDDK,2021,46000
NIDDK,2021,121019
NIDDK,2021,121128
NIDDK,2021,121159
NIDDK,2021,121030
NIDDK,2021,121018
NIDDK,2021,121103
NIDDK,2021,121043
NIDDK,2021,121157
NIDDK,2021,121015
NIDDK,2021,120990
NIDDK,2021,121180
NIDDK,2021,120984
NIDDK,2021,121069
NIDDK,2021,121123
NIDDK,2021,121111
NIDDK,2021,121093
NIDDK,2021,121136
NIDDK,2021,120986
NIDDK,2021,120989
NIDDK,2021,121080
NIDDK,2021,121140
NIDDK,2021,120980
NIDDK,2021,120962
NIDDK,2021,121090
NIDDK,2021,120971
NIDDK,2021,120982
NIDDK,2021,121077
NIDDK,2021,121107
NIDDK,2021,120994
NIDDK,2021,120969
NIDDK,2021,121049
NIDDK,2021,121168
NIDDK,2021,121121
NIDDK,2021,120976
NIDDK,2021,120999
NIDDK,2021,121016
NIDDK,2021,121023
NIDDK,2021,120979
NIDDK,2021,121026
NIDDK,2021,120995
NIDDK,2021,120981
NIDDK,2021,121088
NIDDK,2021,120992
NIDDK,2021,121059
NIDDK,2021,121046
NIDDK,2021,121175
NIDDK,2021,121116
NIDDK,2021,121189
NIDDK,2021,121058
NIDDK,2021,121092
NIDDK,2021,121052
NIDDK,2021,121177
NIDDK,2021,121094
NIDDK,2021,120974
NIDDK,2021,121102
NIDDK,2021,121084
NIDDK,2021,121075
NIDDK,2021,121022
NIDDK,2021,121130
NIDDK,2021,121169
NIDDK,2021,121034
NIDDK,2021,121000
NIDDK,2021,121105
NIDDK,2021,121141
NIDDK,2021,121067
NIDDK,2021,121063
NIDDK,2021,121060
NIDDK,2021,121179
NIDDK,2021,121146
NIDDK,2021,121148
NIDDK,2021,121188
NIDDK,2021,120968
NIDDK,2021,121125
NIDDK,2021,121042
NIDDK,2021,121164
NIDDK,2021,121166
NIDDK,2021,123025
NIDDK,2021,121098
NIDDK,2021,121134
NIDDK,2021,121162
NIDDK,2021,121184
NIDDK,2021,121083
NIDDK,2021,122965
NIDDK,2021,105673
NIDDK,2021,121172
NIDDK,2021,121182
NIDDK,2021,120983
NIDDK,2021,121119
NIDDK,2021,122966
NIDDK,2021,121068
NIDDK,2021,121050
NIDDK,2021,121002
NIDDK,2021,120977
NIDDK,2021,121112
NIDDK,2021,120957
NIDDK,2021,120970
NIDDK,2021,121110
NIDDK,2021,120953
NIDDK,2021,121007
NIDDK,2021,120973
NIDDK,2021,121118
NIDDK,2021,121065
NIDDK,2021,121027
NIDDK,2021,120985
NIDDK,2022,126999
NIDDK,2022,126937
NIDDK,2022,127024
NIDDK,2022,126935
NIDDK,2022,127063
NIDDK,2022,126961
NIDDK,2022,127048
NIDDK,2022,126966
NIDDK,2022,126867
NIDDK,2022,126994
NIDDK,2022,126946
NIDDK,2022,126881
NIDDK,2022,127093
NIDDK,2022,126896
NIDDK,2022,126953
NIDDK,2022,126923
NIDDK,2022,126979
NIDDK,2022,127064
NIDDK,2022,127031
NIDDK,2022,126904
NIDDK,2022,127057
NIDDK,2022,127071
NIDDK,2022,126988
NIDDK,2022,126931
NIDDK,2022,126868
